"date","state","state_abbrev","confirmed","deaths","tests","positives","recovered","hosp","icu","vent"
2020-03-16,"Northern Territory","NT",0,0,0,0,0,0,0,0
2020-03-16,"Queensland","QLD",68,1,0,68,0,0,0,0
2020-03-16,"South Australia","SA",29,0,0,0,0,0,0,0
2020-03-16,"Tasmania","TAS",7,0,0,0,0,0,0,0
2020-03-16,"Victoria","VIC",71,0,11700,71,0,0,0,0
2020-03-16,"Western Australia","WA",28,1,0,0,0,0,0,0
2020-03-17,"Australian Capital Territory","ACT",2,0,0,0,0,0,0,0
2020-03-17,"New South Wales","NSW",210,3,30244,210,0,0,0,0
2020-03-17,"Northern Territory","NT",0,0,0,0,0,0,0,0
2020-03-17,"Queensland","QLD",78,1,0,78,0,0,0,0
2020-03-17,"South Australia","SA",32,0,0,0,0,0,0,0
2020-03-17,"Tasmania","TAS",7,0,0,0,0,0,0,0
2020-03-17,"Victoria","VIC",94,0,14200,94,0,0,0,0
2020-03-17,"Western Australia","WA",31,1,0,0,0,0,0,0
2020-03-18,"Australian Capital Territory","ACT",3,0,0,0,0,0,0,0
2020-03-18,"New South Wales","NSW",267,4,35800,267,0,0,0,0
2020-03-18,"Northern Territory","NT",0,0,0,0,0,0,0,0
2020-03-18,"Queensland","QLD",94,1,0,94,0,0,0,0
2020-03-18,"South Australia","SA",37,0,0,0,0,0,0,0
2020-03-18,"Tasmania","TAS",10,0,0,0,0,0,0,0
2020-03-18,"Victoria","VIC",121,0,15200,121,0,0,0,0
2020-03-18,"Western Australia","WA",35,1,0,0,0,0,0,0
2020-03-19,"Australian Capital Territory","ACT",4,0,0,0,0,0,0,0
2020-03-19,"New South Wales","NSW",307,4,39089,307,0,0,0,0
2020-03-19,"Northern Territory","NT",0,0,0,0,0,0,0,0
2020-03-19,"Queensland","QLD",144,1,27064,144,0,0,0,0
2020-03-19,"South Australia","SA",42,0,0,0,0,0,0,0
2020-03-19,"Tasmania","TAS",10,0,0,0,0,0,0,0
2020-03-19,"Victoria","VIC",150,0,17180,150,28,0,0,0
2020-03-19,"Western Australia","WA",52,1,0,0,0,0,0,0
2020-03-20,"Australian Capital Territory","ACT",6,0,0,0,0,0,0,0
2020-03-20,"New South Wales","NSW",353,5,40651,353,0,0,0,0
2020-03-20,"Northern Territory","NT",2,0,0,0,0,0,0,0
2020-03-20,"Queensland","QLD",184,1,28386,184,0,0,0,0
2020-03-20,"South Australia","SA",50,0,0,0,0,0,0,0
2020-03-20,"Tasmania","TAS",10,0,0,0,0,0,0,0
2020-03-20,"Victoria","VIC",178,0,19337,178,39,0,0,0
2020-03-20,"Western Australia","WA",64,1,0,0,0,0,0,0
2020-03-21,"Australian Capital Territory","ACT",9,0,0,0,0,0,0,0
2020-03-21,"New South Wales","NSW",436,5,46892,436,0,0,0,0
2020-03-21,"Northern Territory","NT",4,0,0,0,0,0,0,0
2020-03-21,"Queensland","QLD",221,1,29867,221,0,0,0,0
2020-03-21,"South Australia","SA",67,0,0,0,0,0,0,0
2020-03-21,"Tasmania","TAS",16,0,0,0,0,0,0,0
2020-03-21,"Victoria","VIC",229,0,20500,229,51,0,0,0
2020-03-21,"Western Australia","WA",90,1,0,0,0,0,0,0
2020-03-22,"Australian Capital Territory","ACT",19,0,0,0,0,0,0,0
2020-03-22,"New South Wales","NSW",533,5,52663,533,0,0,0,0
2020-03-22,"Northern Territory","NT",4,0,0,0,0,0,0,0
2020-03-22,"Queensland","QLD",259,1,31309,259,0,0,0,0
2020-03-22,"South Australia","SA",100,0,0,0,0,0,0,0
2020-03-22,"Tasmania","TAS",21,0,0,0,0,0,0,0
2020-03-22,"Victoria","VIC",296,0,22900,296,70,0,0,0
2020-03-22,"Western Australia","WA",120,1,0,0,0,0,0,0
2020-03-23,"Australian Capital Territory","ACT",32,0,0,0,0,0,0,0
2020-03-23,"New South Wales","NSW",669,5,56941,669,0,0,0,0
2020-03-23,"Northern Territory","NT",4,0,0,0,0,0,0,0
2020-03-23,"Queensland","QLD",319,1,32394,319,0,0,0,0
2020-03-23,"South Australia","SA",134,0,0,0,0,0,0,0
2020-03-23,"Tasmania","TAS",27,0,0,0,0,0,0,0
2020-03-23,"Victoria","VIC",355,0,23700,355,97,0,0,0
2020-03-23,"Western Australia","WA",140,1,0,0,0,0,0,0
2020-03-24,"Australian Capital Territory","ACT",39,0,0,0,0,0,0,0
2020-03-24,"New South Wales","NSW",818,6,61848,818,0,0,0,0
2020-03-24,"Northern Territory","NT",5,0,0,0,0,0,0,0
2020-03-24,"Queensland","QLD",397,1,32394,397,0,0,0,0
2020-03-24,"South Australia","SA",170,0,0,0,0,0,0,0
2020-03-24,"Tasmania","TAS",35,0,0,0,0,0,0,0
2020-03-24,"Victoria","VIC",411,0,25000,411,113,0,0,0
2020-03-24,"Western Australia","WA",175,1,0,0,0,0,0,0
2020-03-25,"Australian Capital Territory","ACT",44,0,0,0,0,0,0,0
2020-03-25,"New South Wales","NSW",1029,6,68177,1029,0,0,0,0
2020-03-25,"Northern Territory","NT",5,0,0,0,1,0,0,0
2020-03-25,"Queensland","QLD",443,2,38860,443,0,0,0,0
2020-03-25,"South Australia","SA",197,0,0,0,0,0,0,0
2020-03-25,"Tasmania","TAS",41,0,0,0,0,0,0,0
2020-03-25,"Victoria","VIC",466,0,25500,466,128,0,0,0
2020-03-25,"Western Australia","WA",205,1,0,0,0,0,0,0
2020-03-26,"Australian Capital Territory","ACT",53,0,0,0,1,0,0,0
2020-03-26,"New South Wales","NSW",1219,6,74006,1219,0,0,0,0
2020-03-26,"Northern Territory","NT",12,0,0,0,1,0,0,0
2020-03-26,"Queensland","QLD",493,2,38860,493,0,0,0,0
2020-03-26,"South Australia","SA",235,0,0,0,0,0,0,0
2020-03-26,"Tasmania","TAS",46,0,0,0,0,0,0,0
2020-03-26,"Victoria","VIC",520,3,26900,520,149,0,0,0
2020-03-26,"Western Australia","WA",231,2,0,0,0,0,0,0
2020-03-27,"Australian Capital Territory","ACT",62,0,0,0,2,0,0,0
2020-03-27,"New South Wales","NSW",1405,6,77689,1405,0,0,0,0
2020-03-27,"Northern Territory","NT",14,0,0,0,2,0,0,0
2020-03-27,"Queensland","QLD",555,2,42965,555,0,0,0,0
2020-03-27,"South Australia","SA",257,0,0,0,0,0,0,0
2020-03-27,"Tasmania","TAS",58,0,0,0,0,0,0,0
2020-03-27,"Victoria","VIC",574,3,31000,574,172,0,0,0
2020-03-27,"Western Australia","WA",255,2,0,0,28,0,0,0
2020-03-28,"Australian Capital Territory","ACT",71,0,0,0,2,0,0,0
2020-03-28,"New South Wales","NSW",1617,7,86524,1617,0,0,0,0
2020-03-28,"Northern Territory","NT",15,0,0,0,2,0,0,0
2020-03-28,"Queensland","QLD",625,2,42965,625,0,0,0,0
2020-03-28,"South Australia","SA",287,0,0,0,0,0,0,0
2020-03-28,"Tasmania","TAS",62,0,0,0,0,0,0,0
2020-03-28,"Victoria","VIC",685,3,35000,685,191,0,0,0
2020-03-28,"Western Australia","WA",278,2,0,0,28,0,0,0
2020-03-29,"Australian Capital Territory","ACT",77,0,0,0,2,0,0,0
2020-03-29,"New South Wales","NSW",1791,7,93099,1791,0,0,0,0
2020-03-29,"Northern Territory","NT",15,0,0,0,2,0,0,0
2020-03-29,"Queensland","QLD",656,3,44999,656,0,0,0,0
2020-03-29,"South Australia","SA",299,0,0,0,0,0,0,0
2020-03-29,"Tasmania","TAS",66,0,0,0,0,0,0,0
2020-03-29,"Victoria","VIC",769,4,39000,769,193,0,0,0
2020-03-29,"Western Australia","WA",311,2,0,0,28,0,0,0
2020-03-30,"Australian Capital Territory","ACT",78,1,0,0,0,0,0,0
2020-03-30,"New South Wales","NSW",1918,7,96446,1918,0,0,0,0
2020-03-30,"Northern Territory","NT",15,0,0,0,2,0,0,0
2020-03-30,"Queensland","QLD",689,3,47025,689,0,0,0,0
2020-03-30,"South Australia","SA",305,0,0,0,0,0,0,0
2020-03-30,"Tasmania","TAS",69,1,0,0,0,0,0,0
2020-03-30,"Victoria","VIC",821,4,42000,821,248,0,0,0
2020-03-30,"Western Australia","WA",355,2,0,0,41,0,0,0
2020-03-31,"Australian Capital Territory","ACT",80,1,0,0,3,0,0,0
2020-03-31,"New South Wales","NSW",2032,7,99951,2032,0,0,0,0
2020-03-31,"Northern Territory","NT",19,0,0,0,3,0,0,0
2020-03-31,"Queensland","QLD",743,3,49382,743,0,0,0,0
2020-03-31,"South Australia","SA",337,0,0,0,0,0,0,0
2020-03-31,"Tasmania","TAS",69,2,0,0,0,0,0,0
2020-03-31,"Victoria","VIC",917,4,45000,917,291,32,6,0
2020-03-31,"Western Australia","WA",364,2,0,0,48,0,0,0
2020-04-01,"Australian Capital Territory","ACT",84,1,0,0,8,0,0,0
2020-04-01,"New South Wales","NSW",2182,9,105543,2182,0,218,42,23
2020-04-01,"Northern Territory","NT",19,0,0,0,3,0,0,0
2020-04-01,"Queensland","QLD",781,3,50853,781,0,66,9,7
2020-04-01,"South Australia","SA",367,0,0,0,0,23,8,0
2020-04-01,"Tasmania","TAS",71,2,0,0,0,9,0,0
2020-04-01,"Victoria","VIC",968,5,47000,968,343,36,6,0
2020-04-01,"Western Australia","WA",392,2,0,0,64,24,8,0
2020-04-02,"Australian Capital Territory","ACT",87,1,0,0,11,0,0,0
2020-04-02,"New South Wales","NSW",2298,9,110537,2298,0,231,43,21
2020-04-02,"Northern Territory","NT",22,0,0,0,3,0,0,0
2020-04-02,"Queensland","QLD",835,4,51785,835,0,60,9,8
2020-04-02,"South Australia","SA",385,0,0,0,44,19,7,0
2020-04-02,"Tasmania","TAS",74,2,0,0,0,10,1,0
2020-04-02,"Victoria","VIC",1036,6,49000,1036,422,37,7,0
2020-04-02,"Western Australia","WA",400,2,0,0,92,29,9,0
2020-04-03,"Australian Capital Territory","ACT",91,1,0,0,18,0,0,0
2020-04-03,"New South Wales","NSW",2389,11,114455,2389,0,231,42,22
2020-04-03,"Northern Territory","NT",26,0,0,0,3,0,0,0
2020-04-03,"Queensland","QLD",873,4,54441,873,0,54,10,8
2020-04-03,"South Australia","SA",396,0,0,0,46,18,8,0
2020-04-03,"Tasmania","TAS",80,2,0,0,0,10,1,0
2020-04-03,"Victoria","VIC",1085,7,51000,1085,476,37,7,0
2020-04-03,"Western Australia","WA",422,3,0,0,92,29,9,0
2020-04-04,"Australian Capital Territory","ACT",93,2,0,0,18,0,0,0
2020-04-04,"New South Wales","NSW",2493,11,117633,2493,0,251,41,23
2020-04-04,"Northern Territory","NT",26,0,0,0,3,0,0,0
2020-04-04,"Queensland","QLD",900,4,56000,900,0,47,11,8
2020-04-04,"South Australia","SA",407,0,0,0,46,19,8,0
2020-04-04,"Tasmania","TAS",82,2,0,0,0,11,2,0
2020-04-04,"Victoria","VIC",1115,8,54000,1115,527,42,10,0
2020-04-04,"Western Australia","WA",436,3,0,0,92,61,17,0
2020-04-05,"Australian Capital Territory","ACT",96,2,0,0,18,0,0,0
2020-04-05,"New South Wales","NSW",2580,15,121433,2580,0,250,40,23
2020-04-05,"Northern Territory","NT",27,0,0,0,3,0,0,0
2020-04-05,"Queensland","QLD",907,5,57795,907,0,43,12,8
2020-04-05,"South Australia","SA",409,0,0,0,46,20,10,0
2020-04-05,"Tasmania","TAS",86,2,0,0,0,11,2,0
2020-04-05,"Victoria","VIC",1135,8,56000,1135,573,47,11,0
2020-04-05,"Western Australia","WA",453,3,0,0,148,58,18,0
2020-04-06,"Australian Capital Territory","ACT",96,2,0,0,18,0,0,0
2020-04-06,"New South Wales","NSW",2637,18,124038,2637,0,250,40,23
2020-04-06,"Northern Territory","NT",27,0,0,0,3,0,0,0
2020-04-06,"Queensland","QLD",921,5,58490,921,0,43,12,10
2020-04-06,"South Australia","SA",411,0,0,0,46,20,10,0
2020-04-06,"Tasmania","TAS",89,2,0,0,0,11,2,0
2020-04-06,"Victoria","VIC",1158,10,57000,1158,620,45,11,0
2020-04-06,"Western Australia","WA",460,4,0,0,162,58,18,0
2020-04-07,"Australian Capital Territory","ACT",97,2,0,0,42,0,0,0
2020-04-07,"New South Wales","NSW",2686,20,126146,2686,1356,103,37,24
2020-04-07,"Northern Territory","NT",27,0,0,0,3,0,0,0
2020-04-07,"Queensland","QLD",934,5,61834,934,173,42,13,11
2020-04-07,"South Australia","SA",415,1,0,0,89,16,10,0
2020-04-07,"Tasmania","TAS",98,3,0,0,30,13,2,0
2020-04-07,"Victoria","VIC",1191,11,58000,1191,686,47,13,0
2020-04-07,"Western Australia","WA",470,6,0,0,170,54,15,0
2020-04-08,"Australian Capital Territory","ACT",99,2,0,0,47,0,0,0
2020-04-08,"New South Wales","NSW",2734,20,129091,2734,1356,92,36,23
2020-04-08,"Northern Territory","NT",27,0,0,0,3,0,0,0
2020-04-08,"Queensland","QLD",943,5,63552,943,345,35,11,11
2020-04-08,"South Australia","SA",420,2,0,0,120,16,8,0
2020-04-08,"Tasmania","TAS",107,3,0,0,38,13,2,0
2020-04-08,"Victoria","VIC",1212,12,60000,1212,736,45,12,0
2020-04-08,"Western Australia","WA",481,6,0,0,170,34,15,0
2020-04-09,"Australian Capital Territory","ACT",100,2,0,0,54,0,0,0
2020-04-09,"New South Wales","NSW",2773,20,132997,2773,1356,88,31,22
2020-04-09,"Northern Territory","NT",27,0,0,0,3,0,0,0
2020-04-09,"Queensland","QLD",953,5,66766,953,372,33,12,12
2020-04-09,"South Australia","SA",421,3,0,0,165,15,6,0
2020-04-09,"Tasmania","TAS",111,3,0,0,46,15,2,0
2020-04-09,"Victoria","VIC",1228,12,62000,1228,806,50,13,0
2020-04-09,"Western Australia","WA",495,6,0,0,187,34,15,0
2020-04-10,"Australian Capital Territory","ACT",103,2,0,0,59,0,0,0
2020-04-10,"New South Wales","NSW",2822,21,137441,2822,1356,83,29,24
2020-04-10,"Northern Territory","NT",27,0,0,0,3,0,0,0
2020-04-10,"Queensland","QLD",965,5,69194,965,368,36,12,12
2020-04-10,"South Australia","SA",428,3,0,0,179,15,6,0
2020-04-10,"Tasmania","TAS",122,4,0,0,48,8,2,0
2020-04-10,"Victoria","VIC",1241,13,62000,1241,926,43,13,0
2020-04-10,"Western Australia","WA",506,6,0,0,203,23,10,0
2020-04-11,"Australian Capital Territory","ACT",103,2,0,0,62,0,0,0
2020-04-11,"New South Wales","NSW",2857,22,138090,2857,1356,78,30,24
2020-04-11,"Northern Territory","NT",27,0,0,0,3,0,0,0
2020-04-11,"Queensland","QLD",974,5,71499,974,368,28,12,12
2020-04-11,"South Australia","SA",429,3,0,0,225,15,7,0
2020-04-11,"Tasmania","TAS",133,4,0,0,50,8,2,0
2020-04-11,"Victoria","VIC",1265,14,67000,1265,986,44,15,0
2020-04-11,"Western Australia","WA",514,6,0,0,216,39,12,0
2020-04-12,"Australian Capital Territory","ACT",102,2,0,0,67,0,0,0
2020-04-12,"New South Wales","NSW",2854,23,141777,2854,1356,78,30,22
2020-04-12,"Northern Territory","NT",27,0,0,0,4,0,0,0
2020-04-12,"Queensland","QLD",983,5,72313,983,368,30,12,11
2020-04-12,"South Australia","SA",429,4,0,0,239,14,6,0
2020-04-12,"Tasmania","TAS",144,5,0,0,50,10,2,0
2020-04-12,"Victoria","VIC",1268,14,67000,1268,1015,44,14,0
2020-04-12,"Western Australia","WA",517,6,0,0,239,38,15,0
2020-04-13,"Australian Capital Territory","ACT",103,2,0,0,72,0,0,0
2020-04-13,"New South Wales","NSW",2863,25,144380,2863,1356,77,30,22
2020-04-13,"Northern Territory","NT",27,0,0,0,4,0,0,0
2020-04-13,"Queensland","QLD",987,5,73170,987,442,23,11,11
2020-04-13,"South Australia","SA",431,4,0,0,240,13,6,0
2020-04-13,"Tasmania","TAS",150,5,0,0,54,11,2,0
2020-04-13,"Victoria","VIC",1281,14,70000,1281,1075,40,14,12
2020-04-13,"Western Australia","WA",523,6,0,0,251,38,14,0
2020-04-14,"Australian Capital Territory","ACT",103,2,0,0,75,0,0,0
2020-04-14,"New South Wales","NSW",2870,25,145809,2870,1356,80,32,20
2020-04-14,"Northern Territory","NT",27,0,0,0,4,0,0,0
2020-04-14,"Queensland","QLD",998,5,74013,998,442,24,11,11
2020-04-14,"South Australia","SA",433,4,0,0,253,11,4,0
2020-04-14,"Tasmania","TAS",165,6,0,0,54,12,2,0
2020-04-14,"Victoria","VIC",1291,14,71000,1291,1118,40,15,12
2020-04-14,"Western Australia","WA",527,6,0,0,296,38,14,0
2020-04-15,"Australian Capital Territory","ACT",103,3,0,0,77,0,0,0
2020-04-15,"New South Wales","NSW",2886,25,147114,2886,1356,73,29,19
2020-04-15,"Northern Territory","NT",27,0,0,0,5,0,0,0
2020-04-15,"Queensland","QLD",999,5,75480,999,442,23,11,10
2020-04-15,"South Australia","SA",433,4,0,0,279,10,4,0
2020-04-15,"Tasmania","TAS",169,6,0,0,54,13,2,0
2020-04-15,"Victoria","VIC",1299,14,72000,1299,1137,39,18,12
2020-04-15,"Western Australia","WA",532,6,0,0,338,33,8,0
2020-04-16,"Australian Capital Territory","ACT",103,3,0,0,79,0,0,0
2020-04-16,"New South Wales","NSW",2897,25,150314,2897,1356,64,26,20
2020-04-16,"Northern Territory","NT",27,0,0,0,7,0,0,0
2020-04-16,"Queensland","QLD",1001,5,77727,1001,442,21,11,9
2020-04-16,"South Australia","SA",434,4,0,0,308,10,4,0
2020-04-16,"Tasmania","TAS",180,6,0,0,62,15,2,0
2020-04-16,"Victoria","VIC",1301,14,73000,1301,1153,36,17,9
2020-04-16,"Western Australia","WA",535,6,0,0,340,33,6,0
2020-04-17,"Australian Capital Territory","ACT",103,3,0,0,81,0,0,0
2020-04-17,"New South Wales","NSW",2926,25,155302,2926,1356,63,26,20
2020-04-17,"Northern Territory","NT",27,0,0,0,9,0,0,0
2020-04-17,"Queensland","QLD",1007,5,80227,1007,442,19,11,9
2020-04-17,"South Australia","SA",435,4,0,0,331,7,1,0
2020-04-17,"Tasmania","TAS",184,7,0,0,64,16,2,0
2020-04-17,"Victoria","VIC",1302,14,75000,1302,1159,32,13,9
2020-04-17,"Western Australia","WA",541,7,0,0,377,34,6,0
2020-04-18,"Australian Capital Territory","ACT",103,3,0,0,88,0,0,0
2020-04-18,"New South Wales","NSW",2936,27,160454,2936,1356,57,25,19
2020-04-18,"Northern Territory","NT",27,0,0,0,10,0,0,0
2020-04-18,"Queensland","QLD",1015,6,82763,1015,738,22,9,7
2020-04-18,"South Australia","SA",435,4,0,0,346,7,1,0
2020-04-18,"Tasmania","TAS",188,8,0,0,65,17,2,0
2020-04-18,"Victoria","VIC",1319,14,79000,1319,1172,30,12,8
2020-04-18,"Western Australia","WA",544,7,0,0,388,33,6,0
2020-04-19,"Australian Capital Territory","ACT",103,3,0,0,89,0,0,0
2020-04-19,"New South Wales","NSW",2957,28,165137,2957,1356,57,21,18
2020-04-19,"Northern Territory","NT",27,0,0,0,11,0,0,0
2020-04-19,"Queensland","QLD",1019,6,84735,1019,738,22,8,7
2020-04-19,"South Australia","SA",435,4,0,0,354,7,1,0
2020-04-19,"Tasmania","TAS",197,8,0,0,68,18,2,0
2020-04-19,"Victoria","VIC",1328,15,82000,1328,1188,29,10,8
2020-04-19,"Western Australia","WA",545,7,0,0,426,28,6,0
2020-04-20,"Australian Capital Territory","ACT",104,3,0,0,91,0,0,0
2020-04-20,"New South Wales","NSW",2963,28,168626,2963,1356,53,22,16
2020-04-20,"Northern Territory","NT",27,0,0,0,11,0,0,0
2020-04-20,"Queensland","QLD",1019,6,85870,1019,738,20,7,7
2020-04-20,"South Australia","SA",435,4,0,0,363,6,1,0
2020-04-20,"Tasmania","TAS",202,8,0,0,68,19,2,0
2020-04-20,"Victoria","VIC",1329,15,86000,1329,1196,28,11,9
2020-04-20,"Western Australia","WA",545,7,0,0,435,27,6,0
2020-04-21,"Australian Capital Territory","ACT",104,3,0,0,92,0,0,0
2020-04-21,"New South Wales","NSW",2969,29,171128,2969,1755,55,21,18
2020-04-21,"Northern Territory","NT",27,0,0,0,15,0,0,0
2020-04-21,"Queensland","QLD",1024,6,87470,1024,738,21,7,6
2020-04-21,"South Australia","SA",437,4,0,0,376,5,1,0
2020-04-21,"Tasmania","TAS",203,8,0,0,74,17,1,0
2020-04-21,"Victoria","VIC",1336,15,88000,1336,1202,28,12,9
2020-04-21,"Western Australia","WA",546,7,0,0,443,26,5,0
2020-04-22,"Australian Capital Territory","ACT",104,3,0,0,93,0,0,0
2020-04-22,"New South Wales","NSW",2971,31,175419,2971,1926,50,20,17
2020-04-22,"Northern Territory","NT",27,0,0,0,16,0,0,0
2020-04-22,"Queensland","QLD",1024,6,90168,1024,738,20,7,6
2020-04-22,"South Australia","SA",438,4,0,0,388,4,1,0
2020-04-22,"Tasmania","TAS",207,8,0,0,80,18,1,0
2020-04-22,"Victoria","VIC",1336,15,90000,1336,1243,30,13,8
2020-04-22,"Western Australia","WA",546,7,0,0,451,25,5,0
2020-04-23,"Australian Capital Territory","ACT",104,3,0,0,93,0,0,0
2020-04-23,"New South Wales","NSW",2976,32,181064,2976,2006,47,21,16
2020-04-23,"Northern Territory","NT",27,0,0,0,16,0,0,0
2020-04-23,"Queensland","QLD",1026,6,92699,1026,738,20,7,6
2020-04-23,"South Australia","SA",438,4,0,0,394,4,2,0
2020-04-23,"Tasmania","TAS",207,8,0,0,89,16,1,0
2020-04-23,"Victoria","VIC",1337,16,93000,1337,1251,27,10,7
2020-04-23,"Western Australia","WA",546,7,0,0,458,24,5,0
2020-04-24,"Australian Capital Territory","ACT",105,3,0,0,97,0,0,0
2020-04-24,"New South Wales","NSW",2982,33,188416,2982,2056,43,19,15
2020-04-24,"Northern Territory","NT",27,0,0,0,20,0,0,0
2020-04-24,"Queensland","QLD",1026,6,94977,1026,738,18,6,6
2020-04-24,"South Australia","SA",438,4,0,0,401,4,2,0
2020-04-24,"Tasmania","TAS",209,9,0,0,106,16,0,0
2020-04-24,"Victoria","VIC",1343,16,96000,1343,1254,27,11,7
2020-04-24,"Western Australia","WA",548,8,0,0,464,20,4,0
2020-04-25,"Australian Capital Territory","ACT",106,3,0,0,98,0,0,0
2020-04-25,"New South Wales","NSW",2994,34,193256,2994,2193,39,19,15
2020-04-25,"Northern Territory","NT",27,0,0,0,20,0,0,0
2020-04-25,"Queensland","QLD",1026,6,97057,1026,803,18,6,6
2020-04-25,"South Australia","SA",438,4,0,0,402,4,2,0
2020-04-25,"Tasmania","TAS",210,10,0,0,117,14,0,0
2020-04-25,"Victoria","VIC",1346,16,98000,1346,1262,24,11,7
2020-04-25,"Western Australia","WA",549,8,0,0,478,24,4,0
2020-04-26,"Australian Capital Territory","ACT",106,3,0,0,99,0,0,0
2020-04-26,"New South Wales","NSW",3002,34,198715,3002,2208,37,19,15
2020-04-26,"Northern Territory","NT",27,0,0,0,23,0,0,0
2020-04-26,"Queensland","QLD",1030,6,98422,1030,926,18,6,5
2020-04-26,"South Australia","SA",438,4,0,0,411,4,2,0
2020-04-26,"Tasmania","TAS",214,11,0,0,123,13,1,0
2020-04-26,"Victoria","VIC",1349,17,101000,1349,1265,21,10,5
2020-04-26,"Western Australia","WA",549,8,0,0,486,16,4,0
2020-04-27,"Australian Capital Territory","ACT",106,3,0,0,100,0,0,0
2020-04-27,"New South Wales","NSW",3004,34,203131,3004,2227,35,19,15
2020-04-27,"Northern Territory","NT",27,0,0,0,23,0,0,0
2020-04-27,"Queensland","QLD",1033,6,99527,1033,926,15,6,6
2020-04-27,"South Australia","SA",438,4,0,0,414,4,2,0
2020-04-27,"Tasmania","TAS",216,11,0,0,132,14,1,0
2020-04-27,"Victoria","VIC",1349,17,104000,1349,1280,23,11,6
2020-04-27,"Western Australia","WA",549,8,0,0,486,16,4,0
2020-04-28,"Australian Capital Territory","ACT",106,3,0,0,101,0,0,0
2020-04-28,"New South Wales","NSW",3009,39,207245,3009,2243,33,19,15
2020-04-28,"Northern Territory","NT",27,0,0,0,23,0,0,0
2020-04-28,"Queensland","QLD",1033,6,101767,1033,934,14,6,6
2020-04-28,"South Australia","SA",438,4,0,0,420,4,2,0
2020-04-28,"Tasmania","TAS",220,11,0,0,135,14,0,0
2020-04-28,"Victoria","VIC",1351,17,109049,1351,1279,23,11,6
2020-04-28,"Western Australia","WA",550,8,0,0,495,16,4,0
2020-04-29,"Australian Capital Territory","ACT",106,3,0,0,101,0,0,0
2020-04-29,"New South Wales","NSW",3016,40,212659,3016,2266,28,17,14
2020-04-29,"Northern Territory","NT",27,0,0,0,25,0,0,0
2020-04-29,"Queensland","QLD",1034,6,104950,1034,934,12,6,6
2020-04-29,"South Australia","SA",438,4,0,0,420,4,2,0
2020-04-29,"Tasmania","TAS",221,11,0,0,137,14,0,0
2020-04-29,"Victoria","VIC",1354,18,111092,1354,1287,19,9,6
2020-04-29,"Western Australia","WA",551,8,0,0,500,14,4,0
2020-04-30,"Australian Capital Territory","ACT",106,3,0,0,103,0,0,0
2020-04-30,"New South Wales","NSW",3016,40,220046,3016,2284,27,15,13
2020-04-30,"Northern Territory","NT",27,0,0,0,25,0,0,0
2020-04-30,"Queensland","QLD",1033,6,108137,1033,943,11,6,4
2020-04-30,"South Australia","SA",438,4,0,0,420,3,1,0
2020-04-30,"Tasmania","TAS",223,13,0,0,144,14,0,0
2020-04-30,"Victoria","VIC",1361,18,115118,1361,1291,18,9,5
2020-04-30,"Western Australia","WA",551,8,0,0,507,13,3,0
2020-05-01,"Australian Capital Territory","ACT",106,3,0,0,103,0,0,0
2020-05-01,"New South Wales","NSW",3026,41,227084,3026,2293,27,14,12
2020-05-01,"Northern Territory","NT",27,0,0,0,24,0,0,0
2020-05-01,"Queensland","QLD",1033,6,111017,1033,948,11,4,4
2020-05-01,"South Australia","SA",438,4,0,0,422,3,1,0
2020-05-01,"Tasmania","TAS",223,13,0,0,153,12,0,0
2020-05-01,"Victoria","VIC",1364,18,123707,1364,1293,16,7,5
2020-05-01,"Western Australia","WA",551,8,0,0,511,11,3,0
2020-05-02,"Australian Capital Territory","ACT",106,3,0,0,103,0,0,0
2020-05-02,"New South Wales","NSW",3031,41,235894,3031,2300,28,14,12
2020-05-02,"Northern Territory","NT",29,0,0,0,24,0,0,0
2020-05-02,"Queensland","QLD",1034,6,113601,1034,965,10,4,4
2020-05-02,"South Australia","SA",438,4,0,0,427,3,0,0
2020-05-02,"Tasmania","TAS",223,13,0,0,157,13,0,0
2020-05-02,"Victoria","VIC",1371,18,129228,1371,1300,12,7,5
2020-05-02,"Western Australia","WA",551,8,0,0,520,8,3,0
2020-05-03,"Australian Capital Territory","ACT",106,3,0,0,103,0,0,0
2020-05-03,"New South Wales","NSW",3035,42,243128,3035,2306,27,14,11
2020-05-03,"Northern Territory","NT",29,0,0,0,24,0,0,0
2020-05-03,"Queensland","QLD",1035,6,115598,1035,976,9,4,4
2020-05-03,"South Australia","SA",438,4,0,0,427,3,0,0
2020-05-03,"Tasmania","TAS",223,13,0,0,158,11,0,0
2020-05-03,"Victoria","VIC",1384,18,138433,1384,1300,12,7,5
2020-05-03,"Western Australia","WA",551,9,0,0,523,8,3,0
2020-05-04,"Australian Capital Territory","ACT",107,3,0,0,103,0,0,0
2020-05-04,"New South Wales","NSW",3033,43,248699,3033,2328,27,14,10
2020-05-04,"Northern Territory","NT",29,0,0,0,24,0,0,0
2020-05-04,"Queensland","QLD",1038,6,116650,1038,980,9,4,3
2020-05-04,"South Australia","SA",438,4,0,0,427,3,0,0
2020-05-04,"Tasmania","TAS",223,13,0,0,164,8,1,1
2020-05-04,"Victoria","VIC",1406,18,146661,1406,1310,11,6,6
2020-05-04,"Western Australia","WA",551,9,0,0,527,7,3,0
2020-05-05,"Australian Capital Territory","ACT",107,3,0,0,103,0,0,0
2020-05-05,"New South Wales","NSW",3035,44,253995,3035,2349,25,13,11
