"date","confirmed","deaths","tests","positives","recovered","hosp","icu","vent","population","administrative_area_level","administrative_area_level_1","administrative_area_level_2","administrative_area_level_3","id","state_abbrev"
2020-04-02,5137,25,266897,5137,572,415,81,32,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-03,5362,29,275372,5362,635,410,86,32,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-04,5552,31,284891,5552,686,460,92,33,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-05,5693,36,297144,5693,788,460,96,33,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-06,5799,41,302663,5799,849,458,96,35,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-07,5918,49,310700,5918,2549,305,93,37,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-08,6023,51,319368,6023,2815,263,87,36,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-09,6108,52,330134,6108,2989,262,81,36,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-10,6214,55,338346,6214,3142,236,74,38,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-11,6302,57,347847,6302,3266,240,80,38,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-12,6324,60,353941,6324,3338,239,81,35,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-13,6365,62,362136,6365,3494,227,79,46,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-14,6414,63,366493,6414,3598,230,80,44,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-15,6637,64,371377,6637,3688,214,73,42,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-16,6667,64,380003,6667,3747,201,67,38,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-17,6714,66,391530,6714,3819,192,60,38,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-18,6756,69,406510,6756,4163,184,56,34,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-19,6800,71,420996,6800,4230,178,48,33,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-20,6813,72,431734,6813,4258,170,49,32,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-21,6835,72,439842,6835,4695,167,47,33,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-22,6842,75,452441,6842,4935,162,47,31,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-23,6850,76,466659,6850,5045,152,46,29,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-24,6867,79,482370,6867,5136,139,42,28,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-25,6885,81,494257,6885,5373,129,43,28,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-26,6904,84,506449,6904,5541,115,43,25,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-27,6911,84,517063,6911,5588,113,44,27,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-28,6923,85,530679,6923,5630,110,43,27,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-29,6936,90,544410,6936,5670,94,38,26,25459470,1,"Australia",NA,NA,"99999999",NA
2020-04-30,6944,92,563641,6944,5717,89,34,22,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-01,6957,94,588868,6957,5747,83,29,21,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-02,6972,94,611583,6972,5796,79,28,21,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-03,6990,96,633107,6990,5817,75,28,20,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-04,7014,96,650214,7014,5863,70,28,20,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-05,7040,98,664756,7040,5890,66,27,20,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-06,7064,98,688656,7064,5979,62,27,18,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-07,7086,98,722549,7086,6038,58,23,17,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-08,7104,98,757250,7104,6084,56,21,16,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-09,7118,98,795456,7118,6137,51,19,15,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-10,7130,98,827872,7130,6166,43,18,15,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-11,7137,98,855119,7137,6182,49,16,14,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-12,7157,98,877927,7157,6233,47,16,15,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-13,7168,99,909025,7168,6274,50,17,14,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-14,7183,99,943299,7183,6299,51,18,13,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-15,7214,99,983816,7214,6336,47,18,13,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-16,7231,99,1015652,7231,6366,49,16,12,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-17,7239,99,1042126,7239,6369,50,16,12,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-18,7248,100,1062034,7248,6396,45,12,7,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-19,7256,100,1085870,7256,6415,47,11,7,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-20,7267,101,1111567,7267,6445,44,9,7,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-21,7269,101,1137684,7269,6472,41,9,7,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-22,7283,102,1170682,7283,6480,40,7,6,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-23,7296,103,1192262,7296,6492,36,5,5,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-24,7299,103,1224795,7299,6507,33,5,5,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-25,7303,103,1244203,7303,6530,31,5,5,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-26,7318,103,1288223,7318,6551,30,5,5,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-27,7324,103,1338321,7324,6558,30,6,3,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-28,7342,103,1367444,7342,6580,29,5,3,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-29,7358,103,1397622,7358,6580,23,4,3,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-30,7369,103,1428538,7369,6613,22,4,3,25459470,1,"Australia",NA,NA,"99999999",NA
2020-05-31,7379,103,1454568,7379,6611,20,4,1,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-01,7387,103,1472220,7387,6615,20,3,1,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-02,7404,103,1490387,7404,6620,26,4,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-03,7412,103,1512700,7412,6635,25,5,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-04,7423,103,1546329,7423,6660,23,4,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-05,7434,103,1579192,7434,6676,21,3,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-06,7436,103,1590588,7436,6684,21,4,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-07,7440,103,1617462,7440,6693,18,3,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-08,7446,103,1633515,7446,6700,19,3,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-09,7448,103,1650684,7448,6714,19,2,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-10,7455,103,1679954,7455,6736,20,3,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-11,7464,103,1711223,7464,6751,18,2,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-12,7468,103,1745550,7468,6773,18,2,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-13,7481,103,1782651,7481,6802,16,2,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-14,7499,103,1812353,7499,6828,16,3,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-15,7514,103,1828149,7514,6841,17,4,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-16,7526,103,1848347,7526,6846,17,3,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-17,7549,103,1881519,7549,6860,16,3,3,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-18,7570,103,1927497,7570,6860,14,3,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-19,7588,103,1970205,7588,6870,15,2,2,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-20,7614,103,2005378,7614,6877,17,3,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-21,7639,103,2041324,7639,6885,14,2,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-22,7652,103,2107849,7652,6892,16,2,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-23,7670,103,2132821,7670,6904,19,3,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-24,7699,104,2180424,7699,6913,16,2,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-25,7735,104,2232341,7735,6930,16,2,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-26,7772,104,2281839,7772,6946,12,1,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-27,7818,104,2336061,7818,6967,12,1,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-28,7863,104,2379175,7863,6981,11,1,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-29,7944,104,2415695,7944,6996,15,1,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-06-30,8011,104,2455982,8011,7023,14,1,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-01,8097,104,2505923,8097,7051,18,3,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-02,8178,104,2563782,8178,7078,24,5,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-03,8243,104,2617860,8243,7116,27,7,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-04,8349,104,2668036,8349,7153,29,4,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-05,8436,104,2713435,8436,7197,30,4,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-06,8573,106,2759165,8573,7218,34,6,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-07,8742,106,2801107,8742,7253,39,10,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-08,8872,106,2856406,8872,7284,46,8,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-09,9045,106,2910831,9045,7372,45,10,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-10,9345,106,2970268,9345,7432,54,13,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-11,9537,107,3021493,9537,7519,55,16,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-12,9781,108,3075488,9781,7523,67,17,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-13,9964,108,3117788,9964,7564,92,18,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-14,10235,110,3162237,10235,7630,90,27,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-15,10479,111,3222141,10479,7723,111,28,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-16,10794,113,3287716,10794,7831,114,30,0,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-17,11219,116,3350464,11219,7912,127,32,22,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-18,11423,119,3413831,11423,7955,115,26,18,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-19,11784,122,3476463,11784,8066,135,29,18,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-20,12052,123,3534425,12052,8188,156,33,17,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-21,12410,126,3590735,12410,8336,182,38,23,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-22,12878,128,3650529,12878,8445,215,42,25,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-23,13285,133,3719837,13285,8564,211,41,25,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-24,13574,140,3795421,13574,8718,217,44,1,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-25,13927,145,3859505,13927,8804,239,46,1,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-26,14380,155,3935124,14380,8957,241,46,22,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-27,14912,161,3987090,14912,9098,259,49,24,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-28,15281,167,4032061,15281,9218,275,47,24,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-29,15560,176,4098249,15560,9407,323,46,1,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-30,16277,189,4163102,16277,9541,330,40,1,25459470,1,"Australia",NA,NA,"99999999",NA
2020-07-31,16880,197,4238305,16880,9765,367,44,27,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-01,17254,201,4307224,17254,9982,401,50,28,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-02,17895,208,4364382,17895,10206,408,46,30,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-03,18290,221,4429911,18290,10403,439,43,31,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-04,18702,232,4481617,18702,10577,483,44,5,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-05,19416,247,4552081,19416,10721,566,51,36,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-06,19863,255,4632089,19863,10926,600,52,34,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-07,20273,266,4724026,20273,11128,632,51,33,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-08,20698,278,4764223,20698,11367,659,53,35,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-09,21084,294,4857414,21084,11680,659,51,32,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-10,21397,312,4918546,21397,11949,664,55,37,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-11,21714,331,4980172,21714,12200,673,59,33,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-12,22127,352,5041344,22127,12587,686,51,32,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-13,22358,361,5109785,22358,12809,686,44,31,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-14,22742,375,5180414,22742,13158,679,47,31,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-15,23035,379,5243784,23035,13442,683,48,33,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-16,23288,396,5297558,23288,13893,680,47,34,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-17,23559,421,5336097,23559,14346,674,51,37,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-18,23773,438,5380613,23773,14736,682,52,37,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-19,23993,450,5440495,23993,15054,694,53,34,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-20,24236,463,5508831,24236,17661,644,51,33,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-21,24407,472,5579980,24407,18268,647,47,31,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-22,24602,485,5647677,24602,18567,631,43,27,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-23,24812,502,5706587,24812,19041,604,39,26,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-24,24916,517,5758034,24916,19411,659,38,22,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-25,25053,525,5814709,25053,19622,644,42,23,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-26,25205,549,5886412,25205,19908,603,46,20,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-27,25322,571,5972680,25322,20174,558,35,15,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-28,25448,582,6052236,25448,20441,543,35,21,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-29,25547,600,6119791,25547,20664,510,32,21,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-30,25670,611,6168229,25670,20924,501,31,15,25459470,1,"Australia",NA,NA,"99999999",NA
2020-08-31,25746,652,6214453,25746,21158,481,27,17,25459470,1,"Australia",NA,NA,"99999999",NA
2020-09-01,25819,657,6255832,25819,21311,450,26,10,25459470,1,"Australia",NA,NA,"99999999",NA
2020-09-02,25923,663,6319795,25923,21498,433,23,16,25459470,1,"Australia",NA,NA,"99999999",NA
2020-01-25,0,0,0,0,0,0,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-01-25,3,0,0,0,0,0,0,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-01-25,0,0,0,0,0,0,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-01-25,0,0,0,0,0,0,0,0,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-01-25,0,0,0,0,0,0,0,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-01-25,0,0,0,0,0,0,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-01-25,1,0,0,0,0,0,0,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-01-25,0,0,0,0,0,0,0,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-01-26,0,0,0,0,0,0,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-01-26,3,0,0,0,0,0,0,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-01-26,0,0,0,0,0,0,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-01-26,0,0,0,0,0,0,0,0,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-01-26,0,0,0,0,0,0,0,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-01-26,0,0,0,0,0,0,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-01-26,1,0,0,0,0,0,0,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-01-26,0,0,0,0,0,0,0,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-01-27,0,0,0,0,0,0,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-01-27,4,0,0,0,0,0,0,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-01-27,0,0,0,0,0,0,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-01-27,0,0,0,0,0,0,0,0,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-01-27,0,0,0,0,0,0,0,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-01-27,0,0,0,0,0,0,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-01-27,1,0,0,0,0,0,0,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-01-27,0,0,0,0,0,0,0,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-01-28,0,0,0,0,0,0,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-01-28,4,0,0,0,0,0,0,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-01-28,0,0,0,0,0,0,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-01-28,0,0,0,0,0,0,0,0,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-01-28,0,0,0,0,0,0,0,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-01-28,0,0,0,0,0,0,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-01-28,1,0,0,0,0,0,0,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-01-28,0,0,0,0,0,0,0,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-01-29,0,0,0,0,0,0,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-01-29,4,0,0,0,0,0,0,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-01-29,0,0,0,0,0,0,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
2020-01-29,2,0,0,0,0,0,0,0,5115451,2,"Australia","Queensland",NA,"36068882","QLD"
2020-01-29,0,0,0,0,0,0,0,0,1756494,2,"Australia","South Australia",NA,"165128d0","SA"
2020-01-29,0,0,0,0,0,0,0,0,535500,2,"Australia","Tasmania",NA,"86525f8e","TAS"
2020-01-29,3,0,0,0,0,0,0,0,6629870,2,"Australia","Victoria",NA,"6c5dccdb","VIC"
2020-01-29,0,0,0,0,0,0,0,0,2630557,2,"Australia","Western Australia",NA,"1f999f12","WA"
2020-01-30,0,0,0,0,0,0,0,0,428060,2,"Australia","Australian Capital Territory",NA,"f42f23e3","ACT"
2020-01-30,4,0,0,0,0,0,0,0,8117976,2,"Australia","New South Wales",NA,"5c4dd6e0","NSW"
2020-01-30,0,0,0,0,0,0,0,0,245562,2,"Australia","Northern Territory",NA,"a079fdb2","NT"
