"date","state","state_abbrev","confirmed","deaths","tests","positives","recovered","hosp","icu","vent","vaccines"
2021-01-27,"Northern Territory","NT",98,0,99321,98,93,5,0,0,0
2021-01-27,"Queensland","QLD",1306,6,1740651,1306,1282,13,0,0,0
2021-01-27,"South Australia","SA",596,4,950101,596,592,0,0,0,0
2021-01-27,"Tasmania","TAS",234,13,157749,234,221,0,0,0,0
2021-01-27,"Victoria","VIC",20445,823,4402716,20445,19594,0,0,0,0
2021-01-27,"Western Australia","WA",897,9,718421,897,873,0,0,0,0
2021-01-28,"Australian Capital Territory","ACT",118,3,154835,118,115,0,0,0,0
2021-01-28,"New South Wales","NSW",5096,55,4598640,5096,2802,3,0,0,0
2021-01-28,"Northern Territory","NT",98,0,99963,98,93,5,0,0,0
2021-01-28,"Queensland","QLD",1307,6,1746857,1307,1286,13,0,0,0
2021-01-28,"South Australia","SA",596,4,952164,596,592,0,0,0,0
2021-01-28,"Tasmania","TAS",234,13,158050,234,221,0,0,0,0
2021-01-28,"Victoria","VIC",20447,823,4417210,20447,19600,0,0,0,0
2021-01-28,"Western Australia","WA",898,9,720494,898,875,0,0,0,0
2021-01-29,"Australian Capital Territory","ACT",118,3,155226,118,115,0,0,0,0
2021-01-29,"New South Wales","NSW",5099,55,4610537,5099,2802,2,0,0,0
2021-01-29,"Northern Territory","NT",98,0,100749,98,93,5,0,0,0
2021-01-29,"Queensland","QLD",1309,6,1753816,1309,1286,13,0,0,0
2021-01-29,"South Australia","SA",596,4,955471,596,592,0,0,0,0
2021-01-29,"Tasmania","TAS",234,13,158410,234,221,0,0,0,0
2021-01-29,"Victoria","VIC",20447,823,4432756,20447,19600,0,0,0,0
2021-01-29,"Western Australia","WA",899,9,721959,899,876,0,0,0,0
2021-01-30,"Australian Capital Territory","ACT",118,3,155482,118,115,0,0,0,0
2021-01-30,"New South Wales","NSW",5101,55,4621041,5101,2802,2,0,0,0
2021-01-30,"Northern Territory","NT",98,0,101397,98,93,5,0,0,0
2021-01-30,"Queensland","QLD",1309,6,1760009,1309,1286,7,0,0,0
2021-01-30,"South Australia","SA",596,4,958875,596,592,0,0,0,0
2021-01-30,"Tasmania","TAS",234,13,159086,234,221,0,0,0,0
2021-01-30,"Victoria","VIC",20448,823,4446458,20448,19605,0,0,0,0
2021-01-30,"Western Australia","WA",902,9,721959,902,878,0,0,0,0
2021-01-31,"Australian Capital Territory","ACT",118,3,155768,118,115,0,0,0,0
2021-01-31,"New South Wales","NSW",5104,55,4629852,5104,2802,2,0,0,0
2021-01-31,"Northern Territory","NT",98,0,101772,98,93,5,0,0,0
2021-01-31,"Queensland","QLD",1310,6,1764500,1310,1295,7,0,0,0
2021-01-31,"South Australia","SA",597,4,961700,597,592,0,0,0,0
2021-01-31,"Tasmania","TAS",234,13,159086,234,221,0,0,0,0
2021-01-31,"Victoria","VIC",20448,823,4457139,20448,19608,0,0,0,0
2021-01-31,"Western Australia","WA",903,9,721959,903,881,0,0,0,0
2021-02-01,"Australian Capital Territory","ACT",118,3,156201,118,115,0,0,0,0
2021-02-01,"New South Wales","NSW",5110,55,4635875,5110,2802,1,0,0,0
2021-02-01,"Northern Territory","NT",98,0,102116,98,93,2,0,0,0
2021-02-01,"Queensland","QLD",1310,6,1768259,1310,1295,7,0,0,0
2021-02-01,"South Australia","SA",596,4,963853,596,592,0,0,0,0
2021-02-01,"Tasmania","TAS",234,13,159150,234,221,0,0,0,0
2021-02-01,"Victoria","VIC",20449,823,4467743,20449,19608,0,0,0,0
2021-02-01,"Western Australia","WA",903,9,728898,903,881,0,0,0,0
2021-02-02,"Australian Capital Territory","ACT",118,3,157090,118,115,0,0,0,0
2021-02-02,"New South Wales","NSW",5112,55,4642561,5112,2802,1,0,0,0
2021-02-02,"Northern Territory","NT",98,0,103000,98,97,1,0,0,0
2021-02-02,"Queensland","QLD",1311,6,1774044,1311,1295,6,0,0,0
2021-02-02,"South Australia","SA",597,4,966963,597,592,0,0,0,0
2021-02-02,"Tasmania","TAS",234,13,159620,234,221,0,0,0,0
2021-02-02,"Victoria","VIC",20450,823,4476223,20450,19608,0,0,0,0
2021-02-02,"Western Australia","WA",904,9,738946,904,886,1,0,0,0
2021-02-03,"Australian Capital Territory","ACT",118,3,157813,118,115,0,0,0,0
2021-02-03,"New South Wales","NSW",5114,55,4654377,5114,2802,1,0,0,0
2021-02-03,"Northern Territory","NT",98,0,104108,98,98,1,0,0,0
2021-02-03,"Queensland","QLD",1311,6,1780934,1311,1295,6,0,0,0
2021-02-03,"South Australia","SA",601,4,971699,601,592,0,0,0,0
2021-02-03,"Tasmania","TAS",234,13,160177,234,221,0,0,0,0
2021-02-03,"Victoria","VIC",20449,823,4492365,20449,19608,0,0,0,0
2021-02-03,"Western Australia","WA",904,9,756194,904,886,1,0,0,0
2021-02-04,"Australian Capital Territory","ACT",118,3,158341,118,115,0,0,0,0
2021-02-04,"New South Wales","NSW",5117,55,4664928,5117,2802,2,0,0,0
2021-02-04,"Northern Territory","NT",99,0,104976,99,98,1,0,0,0
2021-02-04,"Queensland","QLD",1311,6,1789160,1311,1295,6,0,0,0
2021-02-04,"South Australia","SA",601,4,975113,601,595,0,0,0,0
2021-02-04,"Tasmania","TAS",234,13,160664,234,221,0,0,0,0
2021-02-04,"Victoria","VIC",20452,823,4506040,20452,19611,0,0,0,0
2021-02-04,"Western Australia","WA",906,9,769625,906,887,1,0,0,0
2021-02-05,"Australian Capital Territory","ACT",118,3,158802,118,115,0,0,0,0
2021-02-05,"New South Wales","NSW",5117,55,4675041,5117,2802,2,0,0,0
2021-02-05,"Northern Territory","NT",99,0,105636,99,98,1,0,0,0
2021-02-05,"Queensland","QLD",1309,6,1795994,1309,1293,6,0,0,0
2021-02-05,"South Australia","SA",602,4,978287,602,596,0,0,0,0
2021-02-05,"Tasmania","TAS",234,13,160971,234,221,0,0,0,0
2021-02-05,"Victoria","VIC",20456,823,4520652,20456,19612,0,0,0,0
2021-02-05,"Western Australia","WA",907,9,779033,907,887,1,0,0,0
2021-02-06,"Australian Capital Territory","ACT",118,3,159142,118,115,0,0,0,0
2021-02-06,"New South Wales","NSW",5119,55,4687562,5119,2802,1,0,0,0
2021-02-06,"Northern Territory","NT",101,0,106257,101,98,3,0,0,0
2021-02-06,"Queensland","QLD",1311,6,1803657,1311,1294,5,0,0,0
2021-02-06,"South Australia","SA",602,4,984710,602,596,0,0,0,0
2021-02-06,"Tasmania","TAS",234,13,161722,234,221,0,0,0,0
2021-02-06,"Victoria","VIC",20456,823,4543879,20456,19614,0,0,0,0
2021-02-06,"Western Australia","WA",907,9,787510,907,887,0,0,0,0
2021-02-07,"Australian Capital Territory","ACT",118,3,159341,118,115,0,0,0,0
2021-02-07,"New South Wales","NSW",5120,55,4696810,5120,2802,1,0,0,0
2021-02-07,"Northern Territory","NT",102,0,106788,102,98,4,0,0,0
2021-02-07,"Queensland","QLD",1312,6,1808282,1312,1294,6,0,0,0
2021-02-07,"South Australia","SA",602,4,990853,602,596,0,0,0,0
2021-02-07,"Tasmania","TAS",234,13,162041,234,221,0,0,0,0
2021-02-07,"Victoria","VIC",20455,823,4558741,20455,19614,0,0,0,0
2021-02-07,"Western Australia","WA",907,9,792774,907,887,0,0,0,0
2021-02-08,"Australian Capital Territory","ACT",118,3,159646,118,115,0,0,0,0
2021-02-08,"New South Wales","NSW",5123,55,4708209,5123,2802,1,0,0,0
2021-02-08,"Northern Territory","NT",102,0,107177,102,98,4,0,0,0
2021-02-08,"Queensland","QLD",1314,6,1812064,1314,1297,5,0,0,0
2021-02-08,"South Australia","SA",603,4,994479,603,596,0,0,0,0
2021-02-08,"Tasmania","TAS",234,13,162317,234,221,0,0,0,0
2021-02-08,"Victoria","VIC",20456,823,4570100,20456,19616,0,0,0,0
2021-02-08,"Western Australia","WA",907,9,800100,907,888,0,0,0,0
2021-02-09,"Australian Capital Territory","ACT",118,3,160213,118,115,0,0,0,0
2021-02-09,"New South Wales","NSW",5125,55,4715524,5125,2802,1,0,0,0
2021-02-09,"Northern Territory","NT",102,0,107952,102,98,4,0,0,0
2021-02-09,"Queensland","QLD",1315,6,1818493,1315,1297,5,0,0,0
2021-02-09,"South Australia","SA",603,4,998660,603,597,0,0,0,0
2021-02-09,"Tasmania","TAS",234,13,162642,234,221,0,0,0,0
2021-02-09,"Victoria","VIC",20456,823,4582916,20456,19621,1,1,0,0
2021-02-09,"Western Australia","WA",907,9,807004,907,889,0,0,0,0
2021-02-10,"Australian Capital Territory","ACT",118,3,161091,118,115,0,0,0,0
2021-02-10,"New South Wales","NSW",5129,55,4734409,5129,2802,1,0,0,0
2021-02-10,"Northern Territory","NT",102,0,108695,102,98,4,0,0,0
2021-02-10,"Queensland","QLD",1316,6,1826625,1316,1297,6,0,0,0
2021-02-10,"South Australia","SA",605,4,1004796,605,597,0,0,0,0
2021-02-10,"Tasmania","TAS",234,13,163104,234,221,0,0,0,0
2021-02-10,"Victoria","VIC",20458,823,4605765,20458,19622,1,1,0,0
2021-02-10,"Western Australia","WA",909,9,813567,909,892,0,0,0,0
2021-02-11,"Australian Capital Territory","ACT",118,3,161619,118,115,0,0,0,0
2021-02-11,"New South Wales","NSW",5132,55,4750806,5132,2802,1,0,0,0
2021-02-11,"Northern Territory","NT",102,0,109433,102,98,4,0,0,0
2021-02-11,"Queensland","QLD",1317,6,1834387,1317,1297,6,0,0,0
2021-02-11,"South Australia","SA",606,4,1011513,606,597,0,0,0,0
2021-02-11,"Tasmania","TAS",234,13,163659,234,221,0,0,0,0
2021-02-11,"Victoria","VIC",20460,823,4628336,20460,19623,1,1,0,0
2021-02-11,"Western Australia","WA",910,9,818788,910,893,0,0,0,0
2021-02-12,"Australian Capital Territory","ACT",118,3,162213,118,115,0,0,0,0
2021-02-12,"New South Wales","NSW",5134,55,4765324,5134,2802,1,0,0,0
2021-02-12,"Northern Territory","NT",102,0,110195,102,98,4,0,0,0
2021-02-12,"Queensland","QLD",1318,6,1841497,1318,1299,6,0,0,0
2021-02-12,"South Australia","SA",606,4,1018117,606,597,0,0,0,0
2021-02-12,"Tasmania","TAS",234,13,164050,234,221,0,0,0,0
2021-02-12,"Victoria","VIC",20465,823,4652545,20465,19626,1,1,0,0
2021-02-12,"Western Australia","WA",910,9,822974,910,894,0,0,0,0
2021-02-13,"Australian Capital Territory","ACT",118,3,162793,118,115,0,0,0,0
2021-02-13,"New South Wales","NSW",5136,55,4778412,5136,2802,1,0,0,0
2021-02-13,"Northern Territory","NT",102,0,110900,102,98,4,0,0,0
2021-02-13,"Queensland","QLD",1320,6,1849094,1320,1300,5,0,0,0
2021-02-13,"South Australia","SA",606,4,1025209,606,599,0,0,0,0
2021-02-13,"Tasmania","TAS",234,13,164538,234,221,0,0,0,0
2021-02-13,"Victoria","VIC",20466,823,4672661,20466,19626,1,1,0,0
2021-02-13,"Western Australia","WA",910,9,822974,910,895,0,0,0,0
2021-02-14,"Australian Capital Territory","ACT",118,3,163172,118,115,0,0,0,0
2021-02-14,"New South Wales","NSW",5138,55,4794714,5138,2802,1,0,0,0
2021-02-14,"Northern Territory","NT",103,0,111590,103,98,5,0,0,0
2021-02-14,"Queensland","QLD",1320,6,1855311,1320,1301,5,0,0,0
2021-02-14,"South Australia","SA",606,4,1031611,606,599,0,0,0,0
2021-02-14,"Tasmania","TAS",234,13,165399,234,221,0,0,0,0
2021-02-14,"Victoria","VIC",20469,823,4694136,20469,19627,1,0,0,0
2021-02-14,"Western Australia","WA",910,9,822974,910,896,0,0,0,0
2021-02-15,"Australian Capital Territory","ACT",118,3,163887,118,115,0,0,0,0
2021-02-15,"New South Wales","NSW",5138,55,4810409,5138,2802,1,0,0,0
2021-02-15,"Northern Territory","NT",103,0,112552,103,98,5,0,0,0
2021-02-15,"Queensland","QLD",1320,6,1860967,1320,1305,7,0,0,0
2021-02-15,"South Australia","SA",606,4,1036547,606,599,0,0,0,0
2021-02-15,"Tasmania","TAS",234,13,165744,234,221,0,0,0,0
2021-02-15,"Victoria","VIC",20471,823,4719280,20471,19630,1,0,0,0
2021-02-15,"Western Australia","WA",910,9,833097,910,896,0,0,0,0
2021-02-16,"Australian Capital Territory","ACT",118,3,164946,118,115,0,0,0,0
2021-02-16,"New South Wales","NSW",5139,55,4822745,5139,2802,1,0,0,0
2021-02-16,"Northern Territory","NT",103,0,113907,103,99,4,0,0,0
2021-02-16,"Queensland","QLD",1320,6,1868418,1320,1305,7,0,0,0
2021-02-16,"South Australia","SA",606,4,1041470,606,599,0,0,0,0
2021-02-16,"Tasmania","TAS",234,13,166626,234,221,0,0,0,0
2021-02-16,"Victoria","VIC",20475,823,4743230,20475,19630,1,0,0,0
2021-02-16,"Western Australia","WA",910,9,836100,910,897,0,0,0,0
2021-02-17,"Australian Capital Territory","ACT",118,3,165642,118,115,0,0,0,0
2021-02-17,"New South Wales","NSW",5143,55,4846208,5143,2802,2,0,0,0
2021-02-17,"Northern Territory","NT",103,0,114733,103,99,4,0,0,0
2021-02-17,"Queensland","QLD",1320,6,1878264,1320,1306,6,0,0,0
2021-02-17,"South Australia","SA",608,4,1047665,608,601,0,0,0,0
2021-02-17,"Tasmania","TAS",234,13,167535,234,221,0,0,0,0
2021-02-17,"Victoria","VIC",20475,823,4782488,20475,19630,0,0,0,0
2021-02-17,"Western Australia","WA",910,9,839767,910,898,0,0,0,0
2021-02-18,"Australian Capital Territory","ACT",118,3,166373,118,115,0,0,0,0
2021-02-18,"New South Wales","NSW",5143,55,4867114,5143,2802,1,0,0,0
2021-02-18,"Northern Territory","NT",103,0,115763,103,99,4,0,0,0
2021-02-18,"Queensland","QLD",1320,6,1887836,1320,1306,6,0,0,0
2021-02-18,"South Australia","SA",608,4,1054126,608,601,0,0,0,0
2021-02-18,"Tasmania","TAS",234,13,168389,234,221,0,0,0,0
2021-02-18,"Victoria","VIC",20476,823,4812749,20476,19631,0,0,0,0
2021-02-18,"Western Australia","WA",910,9,843114,910,898,0,0,0,0
2021-02-19,"Australian Capital Territory","ACT",118,3,167001,118,115,0,0,0,0
2021-02-19,"New South Wales","NSW",5145,55,4884084,5145,2802,1,0,0,0
2021-02-19,"Northern Territory","NT",103,0,116700,103,101,2,0,0,0
2021-02-19,"Queensland","QLD",1321,6,1897113,1321,1307,6,0,0,0
2021-02-19,"South Australia","SA",608,4,1059106,608,601,0,0,0,0
2021-02-19,"Tasmania","TAS",234,13,169082,234,221,0,0,0,0
2021-02-19,"Victoria","VIC",20479,823,4834041,20479,19632,1,1,0,0
2021-02-19,"Western Australia","WA",910,9,845459,910,897,0,0,0,0
2021-02-20,"Australian Capital Territory","ACT",118,3,167473,118,115,0,0,0,0
2021-02-20,"New South Wales","NSW",5146,55,4900506,5146,2802,1,0,0,0
2021-02-20,"Northern Territory","NT",104,0,117514,104,101,3,0,0,0
2021-02-20,"Queensland","QLD",1321,6,1903452,1321,1309,5,0,0,0
2021-02-20,"South Australia","SA",608,4,1063172,608,602,0,0,0,0
2021-02-20,"Tasmania","TAS",234,13,169688,234,221,0,0,0,0
2021-02-20,"Victoria","VIC",20479,823,4851742,20479,19634,1,1,0,0
2021-02-20,"Western Australia","WA",910,9,845459,910,898,0,0,0,0
2021-02-21,"Australian Capital Territory","ACT",118,3,167735,118,115,0,0,0,0
2021-02-21,"New South Wales","NSW",5149,55,4914092,5149,2802,1,0,0,20
2021-02-21,"Northern Territory","NT",104,0,118279,104,101,3,0,0,0
2021-02-21,"Queensland","QLD",1321,6,1908537,1321,1309,5,0,0,0
2021-02-21,"South Australia","SA",610,4,1067502,610,603,0,0,0,0
2021-02-21,"Tasmania","TAS",234,13,170121,234,221,0,0,0,0
2021-02-21,"Victoria","VIC",20479,823,4862081,20479,19634,1,1,0,0
2021-02-21,"Western Australia","WA",911,9,845459,911,899,0,0,0,0
2021-02-22,"Australian Capital Territory","ACT",118,3,167735,118,115,0,0,0,50
2021-02-22,"New South Wales","NSW",5150,55,4926267,5150,2802,1,0,0,1320
2021-02-22,"Northern Territory","NT",104,0,118981,104,101,3,0,0,88
2021-02-22,"Queensland","QLD",1323,6,1912189,1323,1309,6,0,0,0
2021-02-22,"South Australia","SA",610,4,1069938,610,603,0,0,0,0
2021-02-22,"Tasmania","TAS",234,13,170421,234,221,0,0,0,0
2021-02-22,"Victoria","VIC",20479,823,4870358,20479,19634,1,1,0,0
2021-02-22,"Western Australia","WA",912,9,853710,912,899,0,0,0,378
2021-02-23,"Australian Capital Territory","ACT",118,3,169171,118,115,0,0,0,50
2021-02-23,"New South Wales","NSW",5154,55,4936444,5154,2802,1,0,0,1320
2021-02-23,"Northern Territory","NT",104,0,120081,104,101,3,0,0,88
2021-02-23,"Queensland","QLD",1323,6,1918365,1323,1309,7,0,0,203
2021-02-23,"South Australia","SA",612,4,1073938,612,604,0,0,0,168
2021-02-23,"Tasmania","TAS",234,13,171032,234,221,0,0,0,0
2021-02-23,"Victoria","VIC",20479,823,4887628,20479,19634,1,0,0,580
2021-02-23,"Western Australia","WA",913,9,857169,913,901,0,0,0,378
2021-02-24,"Australian Capital Territory","ACT",118,3,169413,118,115,0,0,0,250
2021-02-24,"New South Wales","NSW",5155,55,4954361,5155,2802,2,0,0,3220
2021-02-24,"Northern Territory","NT",104,0,121089,104,101,2,0,0,88
2021-02-24,"Queensland","QLD",1323,6,1926820,1323,1309,7,0,0,527
2021-02-24,"South Australia","SA",613,4,1078780,613,605,0,0,0,403
2021-02-24,"Tasmania","TAS",234,13,171528,234,221,0,0,0,383
2021-02-24,"Victoria","VIC",20479,823,4907829,20479,19639,1,0,0,1255
2021-02-24,"Western Australia","WA",913,9,860784,913,901,0,0,0,800
2021-02-25,"Australian Capital Territory","ACT",118,3,170428,118,115,0,0,0,524
2021-02-25,"New South Wales","NSW",5162,55,4972280,5162,2802,2,0,0,5500
2021-02-25,"Northern Territory","NT",104,0,122255,104,101,1,0,0,88
2021-02-25,"Queensland","QLD",1324,6,1934583,1324,1309,8,0,0,942
2021-02-25,"South Australia","SA",613,4,1081883,613,606,0,0,0,743
2021-02-25,"Tasmania","TAS",234,13,172220,234,221,0,0,0,807
2021-02-25,"Victoria","VIC",20479,823,4926111,20479,19643,2,0,0,2063
2021-02-25,"Western Australia","WA",913,9,860784,913,901,0,0,0,1240
2021-02-26,"Australian Capital Territory","ACT",118,3,171059,118,115,0,0,0,777
2021-02-26,"New South Wales","NSW",5166,55,4987778,5166,2802,3,0,0,7500
2021-02-26,"Northern Territory","NT",105,0,123059,105,101,2,0,0,581
2021-02-26,"Queensland","QLD",1328,6,1942186,1328,1310,10,0,0,1377
2021-02-26,"South Australia","SA",613,4,1085993,613,606,0,0,0,1053
2021-02-26,"Tasmania","TAS",234,13,172896,234,221,0,0,0,1153
2021-02-26,"Victoria","VIC",20481,823,4942695,20481,19644,2,0,0,2894
2021-02-26,"Western Australia","WA",913,9,862767,913,901,0,0,0,1654
2021-02-27,"Australian Capital Territory","ACT",118,3,171401,118,115,0,0,0,980
2021-02-27,"New South Wales","NSW",5172,55,5000449,5172,2802,4,0,0,7500
2021-02-27,"Northern Territory","NT",105,0,123896,105,103,2,0,0,581
2021-02-27,"Queensland","QLD",1329,6,1948040,1329,1310,12,0,0,2030
2021-02-27,"South Australia","SA",613,4,1088868,613,606,0,0,0,1371
2021-02-27,"Tasmania","TAS",234,13,173442,234,221,0,0,0,1153
2021-02-27,"Victoria","VIC",20481,823,4953002,20481,19646,3,1,0,3613
2021-02-27,"Western Australia","WA",913,9,862767,913,901,0,0,0,2299
2021-02-28,"Australian Capital Territory","ACT",118,3,171667,118,115,0,0,0,980
2021-02-28,"New South Wales","NSW",5177,55,5011674,5177,2802,4,0,0,7500
2021-02-28,"Northern Territory","NT",105,0,124444,105,103,2,0,0,581
2021-02-28,"Queensland","QLD",1329,6,1953278,1329,1311,11,0,0,2030
2021-02-28,"South Australia","SA",613,4,1091410,613,606,0,0,0,1481
2021-02-28,"Tasmania","TAS",234,13,173783,234,221,0,0,0,1153
2021-02-28,"Victoria","VIC",20481,823,4960442,20481,19646,2,1,0,3762
2021-02-28,"Western Australia","WA",913,9,862767,913,901,0,0,0,2584
2021-03-01,"Australian Capital Territory","ACT",118,3,172083,118,115,0,0,0,978
2021-03-01,"New South Wales","NSW",5180,55,5022326,5180,2802,4,1,0,10339
2021-03-01,"Northern Territory","NT",105,0,124854,105,103,2,0,0,748
2021-03-01,"Queensland","QLD",1331,6,1957026,1331,1313,9,0,0,2030
2021-03-01,"South Australia","SA",616,4,1093218,616,606,0,0,0,1630
2021-03-01,"Tasmania","TAS",234,13,174003,234,221,0,0,0,1165
2021-03-01,"Victoria","VIC",20481,823,4967414,20481,19650,2,0,0,3862
2021-03-01,"Western Australia","WA",913,9,862767,913,901,0,0,0,2879
2021-03-02,"Australian Capital Territory","ACT",118,3,172917,118,115,0,0,0,1173
2021-03-02,"New South Wales","NSW",5183,55,5029902,5183,2802,6,1,0,12424
2021-03-02,"Northern Territory","NT",105,0,125987,105,103,2,0,0,1000
2021-03-02,"Queensland","QLD",1335,6,1962878,1335,1313,14,0,0,3010
2021-03-02,"South Australia","SA",617,4,1095599,617,610,0,0,0,1920
2021-03-02,"Tasmania","TAS",234,13,174698,234,221,0,0,0,1165
2021-03-02,"Victoria","VIC",20481,823,4980939,20481,19651,2,0,0,5020
2021-03-02,"Western Australia","WA",913,9,870745,913,901,0,0,0,2862
2021-03-03,"Australian Capital Territory","ACT",120,3,173692,120,115,0,0,0,1319
2021-03-03,"New South Wales","NSW",5189,55,5046949,5189,2802,3,1,0,15000
2021-03-03,"Northern Territory","NT",105,0,127131,105,104,1,0,0,1000
2021-03-03,"Queensland","QLD",1335,6,1970686,1335,1314,14,0,0,4212
2021-03-03,"South Australia","SA",618,4,1098890,618,610,0,0,0,2326
2021-03-03,"Tasmania","TAS",234,13,175389,234,221,0,0,0,1165
2021-03-03,"Victoria","VIC",20481,823,4999764,20481,19653,2,0,0,6676
2021-03-03,"Western Australia","WA",914,9,874087,914,901,0,0,0,3519
2021-03-04,"Australian Capital Territory","ACT",120,3,174387,120,115,0,0,0,1563
2021-03-04,"New South Wales","NSW",5193,55,5061804,5193,2802,3,1,0,16805
2021-03-04,"Northern Territory","NT",105,0,128049,105,104,1,0,0,1588
2021-03-04,"Queensland","QLD",1342,6,1977870,1342,1314,20,0,0,5409
2021-03-04,"South Australia","SA",618,4,1101682,618,610,0,0,0,2682
2021-03-04,"Tasmania","TAS",234,13,176124,234,221,0,0,0,1970
2021-03-04,"Victoria","VIC",20481,823,5018897,20481,19654,2,0,0,8645
2021-03-04,"Western Australia","WA",914,9,876822,914,902,0,0,0,4346
2021-03-05,"Australian Capital Territory","ACT",120,3,174877,120,115,0,0,0,1757
2021-03-05,"New South Wales","NSW",5204,55,5075193,5204,2802,2,1,0,19027
2021-03-05,"Northern Territory","NT",105,0,129006,105,105,1,0,0,1840
2021-03-05,"Queensland","QLD",1344,6,1985408,1344,1316,21,0,0,6534
2021-03-05,"South Australia","SA",618,4,1103980,618,610,0,0,0,3062
2021-03-05,"Tasmania","TAS",234,13,176830,234,221,0,0,0,2327
2021-03-05,"Victoria","VIC",20481,823,5038743,20481,19656,1,0,0,10907
2021-03-05,"Western Australia","WA",914,9,879233,914,902,0,0,0,5546
2021-03-06,"Australian Capital Territory","ACT",120,3,175363,120,115,0,0,0,1949
2021-03-06,"New South Wales","NSW",5207,55,5086787,5207,2802,3,1,0,19027
2021-03-06,"Northern Territory","NT",105,0,129873,105,105,1,0,0,1840
2021-03-06,"Queensland","QLD",1348,6,1991846,1348,1316,24,0,0,8008
2021-03-06,"South Australia","SA",618,4,1106374,618,611,0,0,0,3455
2021-03-06,"Tasmania","TAS",234,13,177409,234,221,0,0,0,2327
2021-03-06,"Victoria","VIC",20482,823,5053557,20482,19656,1,0,0,12851
2021-03-06,"Western Australia","WA",916,9,879233,916,903,0,0,0,6616
2021-03-07,"Australian Capital Territory","ACT",122,3,175733,122,115,0,0,0,1949
2021-03-07,"New South Wales","NSW",5209,55,5096514,5209,2802,4,1,0,19027
2021-03-07,"Northern Territory","NT",105,0,130350,105,105,0,0,0,1840
2021-03-07,"Queensland","QLD",1351,6,1995956,1351,1316,25,0,0,8300
2021-03-07,"South Australia","SA",618,4,1108652,618,611,0,0,0,3585
2021-03-07,"Tasmania","TAS",234,13,177808,234,221,0,0,0,2327
2021-03-07,"Victoria","VIC",20481,823,5064581,20481,19656,0,0,0,13578
2021-03-07,"Western Australia","WA",917,9,879233,917,903,0,0,0,6872
2021-03-08,"Australian Capital Territory","ACT",122,3,176086,122,115,0,0,0,1951
2021-03-08,"New South Wales","NSW",5210,55,5106606,5210,2802,4,1,0,21763
2021-03-08,"Northern Territory","NT",105,0,131169,105,105,0,0,0,2066
2021-03-08,"Queensland","QLD",1356,6,1999788,1356,1316,25,0,0,8300
2021-03-08,"South Australia","SA",618,4,1110553,618,611,0,0,0,3705
2021-03-08,"Tasmania","TAS",234,13,178006,234,221,0,0,0,2327
2021-03-08,"Victoria","VIC",20482,823,5074574,20482,19657,0,0,0,14422
2021-03-08,"Western Australia","WA",919,9,887191,919,903,0,0,0,7840
2021-03-09,"Australian Capital Territory","ACT",122,3,176507,122,115,0,0,0,2157
2021-03-09,"New South Wales","NSW",5215,55,5113431,5215,2802,4,1,1,23923
2021-03-09,"Northern Territory","NT",105,0,131897,105,105,0,0,0,2349
2021-03-09,"Queensland","QLD",1362,6,2004943,1362,1318,33,0,0,10092
2021-03-09,"South Australia","SA",620,4,1113208,620,611,0,0,0,3824
2021-03-09,"Tasmania","TAS",234,13,178379,234,221,0,0,0,2327
2021-03-09,"Victoria","VIC",20483,823,5083425,20483,19657,0,0,0,15494
2021-03-09,"Western Australia","WA",920,9,889786,920,903,0,0,0,9289
2021-03-10,"Australian Capital Territory","ACT",123,3,177248,123,115,0,0,0,2382
2021-03-10,"New South Wales","NSW",5220,55,5128965,5220,2802,5,1,1,27000
2021-03-10,"Northern Territory","NT",105,0,132691,105,105,0,0,0,2684
2021-03-10,"Queensland","QLD",1368,6,2012660,1368,1321,37,0,0,11996
2021-03-10,"South Australia","SA",621,4,1115399,621,613,0,0,0,4274
2021-03-10,"Tasmania","TAS",234,13,179006,234,221,0,0,0,2713
2021-03-10,"Victoria","VIC",20483,823,5100039,20483,19657,0,0,0,18325
2021-03-10,"Western Australia","WA",921,9,892877,921,903,0,0,0,11373
2021-03-11,"Australian Capital Territory","ACT",123,3,177910,123,115,0,0,0,2687
2021-03-11,"New South Wales","NSW",5226,55,5143100,5226,2802,5,1,0,31313
2021-03-11,"Northern Territory","NT",105,0,133607,105,105,0,0,0,3070
2021-03-11,"Queensland","QLD",1373,6,2020693,1373,1321,41,0,0,13989
2021-03-11,"South Australia","SA",624,4,1119221,624,617,0,0,0,4871
2021-03-11,"Tasmania","TAS",234,13,179832,234,221,0,0,0,3255
2021-03-11,"Victoria","VIC",20483,823,5120078,20483,19660,0,0,0,22317
2021-03-11,"Western Australia","WA",922,9,895455,922,905,0,0,0,13498
2021-03-12,"Australian Capital Territory","ACT",123,3,178346,123,115,0,0,0,3025
2021-03-12,"New South Wales","NSW",5234,55,5154150,5234,2802,6,1,0,31313
2021-03-12,"Northern Territory","NT",105,0,134277,105,105,0,0,0,3262
2021-03-12,"Queensland","QLD",1375,6,2027655,1375,1324,38,0,0,16120
2021-03-12,"South Australia","SA",626,4,1122985,626,618,0,0,0,5822
2021-03-12,"Tasmania","TAS",234,13,180617,234,221,0,0,0,3667
2021-03-12,"Victoria","VIC",20483,823,5138905,20483,19660,0,0,0,25948
2021-03-12,"Western Australia","WA",922,9,897976,922,905,0,0,0,15952
2021-03-13,"Australian Capital Territory","ACT",123,3,178877,123,115,0,0,0,3667
